-------------- Solving ODE Using RK34 With Time Adaptivity --------------

Time                    Calculated Values(V1)           Calculated Values(V2)
0.0000000788            0.1735225210                    0.1467345460
0.0000000788            0.1716914350                    0.1456327352
0.0000000789            0.1698745729                    0.1445288520
0.0000000790            0.1680718529                    0.1434230776
0.0000000791            0.1662831954                    0.1423155930
0.0000000792            0.1645085234                    0.1412065791
0.0000000793            0.1627477624                    0.1400962167
0.0000000794            0.1610008402                    0.1389846868
0.0000000795            0.1592676870                    0.1378721701
0.0000000796            0.1575482354                    0.1367588474
0.0000000797            0.1558424204                    0.1356448995
0.0000000798            0.1541501793                    0.1345305071
0.0000000799            0.1524714517                    0.1334158509
0.0000000800            0.1508061796                    0.1323011116
0.0000000801            0.1495445931                    0.1311880672
0.0000000801            0.1494430673                    0.1310369109
0.0000000801            0.1492982263                    0.1307465096
0.0000000802            0.1492198669                    0.1304568015
0.0000000802            0.1492080087                    0.1301679016
0.0000000802            0.1492627139                    0.1298799575
0.0000000802            0.1493840683                    0.1295931167
0.0000000803            0.1495721816                    0.1293075278
0.0000000803            0.1498271875                    0.1290233398
0.0000000803            0.1501492445                    0.1287407029
0.0000000803            0.1505385359                    0.1284597682
0.0000000804            0.1509952703                    0.1281806880
0.0000000804            0.1515196822                    0.1279036162
0.0000000804            0.1521120322                    0.1276287079
0.0000000804            0.1527726076                    0.1273561204
0.0000000805            0.1535017230                    0.1270860124
0.0000000805            0.1542997206                    0.1268185452
0.0000000805            0.1551669706                    0.1265538819
0.0000000805            0.1561038721                    0.1262921884
0.0000000806            0.1571108536                    0.1260336332
0.0000000806            0.1581883731                    0.1257783877
0.0000000806            0.1593369192                    0.1255266262
0.0000000807            0.1605570113                    0.1252785266
0.0000000807            0.1618492006                    0.1250342702
0.0000000807            0.1632140702                    0.1247940420
0.0000000807            0.1646522362                    0.1245580314
0.0000000808            0.1661643478                    0.1243264315
0.0000000808            0.1677510884                    0.1240994404
0.0000000808            0.1694131760                    0.1238772608
0.0000000808            0.1711513637                    0.1236601004
0.0000000809            0.1729664405                    0.1234481724
0.0000000809            0.1748592319                    0.1232416955
0.0000000809            0.1768306006                    0.1230408944
0.0000000810            0.1788814468                    0.1228460000
0.0000000810            0.1810127092                    0.1226572496
0.0000000810            0.1832004020                    0.1224748604
0.0000000810            0.1837189007                    0.1224326908
0.0000000811            0.1869745591                    0.1221760006
0.0000000811            0.1902263133                    0.1219336755
0.0000000812            0.1934751606                    0.1217057339
0.0000000812            0.1967209994                    0.1214922826
0.0000000812            0.1999637242                    0.1212934276
0.0000000813            0.2032032255                    0.1211092746
0.0000000813            0.2064393903                    0.1209399285
0.0000000814            0.2096721025                    0.1207854931
0.0000000814            0.2129012431                    0.1206460714
0.0000000815            0.2161266907                    0.1205217651
0.0000000815            0.2193483219                    0.1204126748
0.0000000816            0.2225660111                    0.1203188996
0.0000000816            0.2257796316                    0.1202405373
0.0000000817            0.2289890550                    0.1201776839
0.0000000817            0.2321941523                    0.1201304340
0.0000000818            0.2353947934                    0.1200988805
0.0000000818            0.2385908477                    0.1200831143
0.0000000819            0.2417821843                    0.1200832247
0.0000000819            0.2449686723                    0.1200992988
0.0000000820            0.2481501806                    0.1201314219
0.0000000820            0.2513265784                    0.1201796773
0.0000000821            0.2544977355                    0.1202441460
0.0000000821            0.2576635218                    0.1203249071
0.0000000822            0.2608238084                    0.1204220373
0.0000000822            0.2639784668                    0.1205356112
0.0000000823            0.2671273697                    0.1206657010
0.0000000823            0.2702703909                    0.1208123767
0.0000000824            0.2734074052                    0.1209757060
0.0000000824            0.2765382888                    0.1211557541
0.0000000825            0.2796629193                    0.1213525839
0.0000000826            0.2827811757                    0.1215662556
0.0000000826            0.2858929387                    0.1217968274
0.0000000827            0.2889980904                    0.1220443545
0.0000000827            0.2920965149                    0.1223088901
0.0000000828            0.2951880977                    0.1225904844
0.0000000828            0.2982727266                    0.1228891855
0.0000000829            0.3013502909                    0.1232050385
0.0000000830            0.3044206819                    0.1235380863
0.0000000830            0.3074837931                    0.1238883689
0.0000000831            0.3105395198                    0.1242559238
0.0000000831            0.3135877594                    0.1246407861
0.0000000832            0.3166284114                    0.1250429879
0.0000000833            0.3196613776                    0.1254625587
0.0000000833            0.3226865616                    0.1258995257
0.0000000834            0.3257038695                    0.1263539130
0.0000000835            0.3287132093                    0.1268257422
0.0000000835            0.3317144915                    0.1273150322
0.0000000836            0.3347076285                    0.1278217991
0.0000000836            0.3376925351                    0.1283460565
0.0000000837            0.3406691284                    0.1288878150
0.0000000838            0.3436373275                    0.1294470826
0.0000000838            0.3465970539                    0.1300238646
0.0000000839            0.3495482313                    0.1306181634
0.0000000840            0.3524907855                    0.1312299787
0.0000000841            0.3554246446                    0.1318593074
0.0000000841            0.3583497389                    0.1325061437
0.0000000842            0.3612660010                    0.1331704788
0.0000000843            0.3641733653                    0.1338523011
0.0000000843            0.3670717687                    0.1345515964
0.0000000844            0.3699611501                    0.1352683473
0.0000000845            0.3728414504                    0.1360025337
0.0000000846            0.3757126128                    0.1367541326
0.0000000846            0.3785745823                    0.1375231181
0.0000000847            0.3814273060                    0.1383094612
0.0000000848            0.3842707331                    0.1391131302
0.0000000849            0.3871048144                    0.1399340901
0.0000000849            0.3899295028                    0.1407723032
0.0000000850            0.3927447531                    0.1416277284
0.0000000851            0.3955505219                    0.1425003219
0.0000000852            0.3983467673                    0.1433900364
0.0000000853            0.4011334492                    0.1442968218
0.0000000853            0.4039105293                    0.1452206245
0.0000000854            0.4066779707                    0.1461613878
0.0000000855            0.4094357379                    0.1471190518
0.0000000856            0.4121837970                    0.1480935530
0.0000000857            0.4149221155                    0.1490848248
0.0000000858            0.4176506619                    0.1500927969
0.0000000858            0.4203694062                    0.1511173957
0.0000000859            0.4230783191                    0.1521585438
0.0000000860            0.4257773728                    0.1532161603
0.0000000861            0.4284665401                    0.1542901605
0.0000000862            0.4311457945                    0.1553804557
0.0000000863            0.4338151104                    0.1564869535
0.0000000864            0.4364744628                    0.1576095576
0.0000000865            0.4391238269                    0.1587481671
0.0000000866            0.4417631784                    0.1599026773
0.0000000867            0.4443924930                    0.1610729790
0.0000000868            0.4470117468                    0.1622589584
0.0000000869            0.4496209152                    0.1634604972
0.0000000870            0.4522199738                    0.1646774723
0.0000000871            0.4548088974                    0.1659097556
0.0000000872            0.4573876604                    0.1671572140
0.0000000873            0.4599562360                    0.1684197088
0.0000000874            0.4625145968                    0.1696970963
0.0000000875            0.4650627137                    0.1709892267
0.0000000876            0.4676005563                    0.1722959445
0.0000000877            0.4701280924                    0.1736170879
0.0000000878            0.4726452880                    0.1749524888
0.0000000879            0.4751521064                    0.1763019725
0.0000000880            0.4776485089                    0.1776653572
0.0000000881            0.4801344534                    0.1790424539
0.0000000883            0.4826098952                    0.1804330662
0.0000000884            0.4850747856                    0.1818369897
0.0000000885            0.4875290726                    0.1832540117
0.0000000886            0.4899726996                    0.1846839111
0.0000000887            0.4924056058                    0.1861264575
0.0000000888            0.4948277253                    0.1875814114
0.0000000890            0.4972389869                    0.1890485234
0.0000000891            0.4996393139                    0.1905275339
0.0000000892            0.5020286232                    0.1920181725
0.0000000893            0.5044068253                    0.1935201576
0.0000000895            0.5067738237                    0.1950331961
0.0000000896            0.5091295143                    0.1965569825
0.0000000897            0.5114737854                    0.1980911990
0.0000000899            0.5138065167                    0.1996355144
0.0000000900            0.5161159725                    0.2011895836
0.0000000900            0.5164613603                    0.2014505070
0.0000000901            0.5168964677                    0.2018600503
0.0000000901            0.5172007446                    0.2022694344
0.0000000901            0.5173737315                    0.2026781985
0.0000000902            0.5174149463                    0.2030858325
0.0000000902            0.5173239411                    0.2034918230
0.0000000902            0.5171003024                    0.2038956541
0.0000000903            0.5167436521                    0.2042968074
0.0000000903            0.5162536475                    0.2046947624
0.0000000904            0.5156299818                    0.2050889970
0.0000000904            0.5148723846                    0.2054789876
0.0000000904            0.5139806226                    0.2058642098
0.0000000905            0.5129544998                    0.2062441383
0.0000000905            0.5117938583                    0.2066182478
0.0000000905            0.5104985782                    0.2069860129
0.0000000906            0.5090685789                    0.2073469088
0.0000000906            0.5075038191                    0.2077004114
0.0000000907            0.5058042973                    0.2080459983
0.0000000907            0.5039700526                    0.2083831482
0.0000000907            0.5020011652                    0.2087113424
0.0000000908            0.4998977565                    0.2090300643
0.0000000908            0.4976599904                    0.2093388005
0.0000000909            0.4952880731                    0.2096370407
0.0000000909            0.4927822540                    0.2099242786
0.0000000909            0.4901428264                    0.2102000119
0.0000000910            0.4873701278                    0.2104637430
0.0000000910            0.4844678864                    0.2107149793
0.0000000910            0.4837339575                    0.2107756448
0.0000000911            0.4793832228                    0.2111207285
0.0000000911            0.4750721397                    0.2114378405
0.0000000912            0.4707984118                    0.2117274957
0.0000000912            0.4665616574                    0.2119900485
0.0000000913            0.4623614982                    0.2122258495
0.0000000914            0.4581975604                    0.2124352460
0.0000000914            0.4540694742                    0.2126185819
0.0000000915            0.4499768743                    0.2127761974
0.0000000915            0.4459193993                    0.2129084297
0.0000000916            0.4418966921                    0.2130156124
0.0000000917            0.4379083995                    0.2130980760
0.0000000917            0.4339541723                    0.2131561477
0.0000000918            0.4300336655                    0.2131901517
0.0000000918            0.4261465376                    0.2132004090
0.0000000919            0.4222924513                    0.2131872374
0.0000000920            0.4184710728                    0.2131509520
0.0000000920            0.4146820724                    0.2130918646
0.0000000921            0.4109251238                    0.2130102844
0.0000000921            0.4071999045                    0.2129065175
0.0000000922            0.4035060956                    0.2127808672
0.0000000923            0.3998433818                    0.2126336342
0.0000000923            0.3962114514                    0.2124651163
0.0000000924            0.3926099959                    0.2122756086
0.0000000925            0.3890387106                    0.2120654035
0.0000000925            0.3854972941                    0.2118347909
0.0000000926            0.3819854481                    0.2115840582
0.0000000927            0.3785028782                    0.2113134899
0.0000000927            0.3750492927                    0.2110233685
0.0000000928            0.3716244034                    0.2107139736
0.0000000928            0.3682279256                    0.2103855826
0.0000000929            0.3648595772                    0.2100384706
0.0000000930            0.3615190797                    0.2096729101
0.0000000930            0.3582061577                    0.2092891714
0.0000000931            0.3549205386                    0.2088875227
0.0000000932            0.3516619530                    0.2084682296
0.0000000932            0.3484301346                    0.2080315559
0.0000000933            0.3452248201                    0.2075777628
0.0000000934            0.3420457488                    0.2071071098
0.0000000934            0.3388926635                    0.2066198540
0.0000000935            0.3357653094                    0.2061162505
0.0000000936            0.3326634349                    0.2055965523
0.0000000936            0.3295867910                    0.2050610106
0.0000000937            0.3265351317                    0.2045098744
0.0000000938            0.3235082136                    0.2039433908
0.0000000938            0.3205057963                    0.2033618051
0.0000000939            0.3175276419                    0.2027653605
0.0000000940            0.3145735155                    0.2021542987
0.0000000940            0.3116431846                    0.2015288591
0.0000000941            0.3087364196                    0.2008892797
0.0000000942            0.3058529933                    0.2002357966
0.0000000943            0.3029926814                    0.1995686440
0.0000000943            0.3001552621                    0.1988880547
0.0000000944            0.2973405162                    0.1981942596
0.0000000945            0.2945482269                    0.1974874880
0.0000000945            0.2917781802                    0.1967679676
0.0000000946            0.2890301646                    0.1960359244
0.0000000947            0.2863039709                    0.1952915830
0.0000000947            0.2835993928                    0.1945351663
0.0000000948            0.2809162260                    0.1937668958
0.0000000949            0.2782542691                    0.1929869915
0.0000000950            0.2756133229                    0.1921956717
0.0000000950            0.2729931908                    0.1913931537
0.0000000951            0.2703936786                    0.1905796531
0.0000000952            0.2678145943                    0.1897553841
0.0000000953            0.2652557487                    0.1889205597
0.0000000953            0.2627169547                    0.1880753915
0.0000000954            0.2601980278                    0.1872200898
0.0000000955            0.2576987857                    0.1863548635
0.0000000956            0.2552190486                    0.1854799206
0.0000000956            0.2527586390                    0.1845954675
0.0000000957            0.2503173818                    0.1837017096
0.0000000958            0.2478951043                    0.1827988511
0.0000000959            0.2454916360                    0.1818870952
0.0000000959            0.2431068089                    0.1809666437
0.0000000960            0.2407404573                    0.1800376975
0.0000000961            0.2383924179                    0.1791004565
0.0000000962            0.2360625295                    0.1781551194
0.0000000963            0.2337506335                    0.1772018841
0.0000000963            0.2314565734                    0.1762409474
0.0000000964            0.2291801954                    0.1752725052
0.0000000965            0.2269213476                    0.1742967524
0.0000000966            0.2246798807                    0.1733138831
0.0000000967            0.2224556477                    0.1723240906
0.0000000967            0.2202485038                    0.1713275673
0.0000000968            0.2180583067                    0.1703245047
0.0000000969            0.2158849163                    0.1693150938
0.0000000970            0.2137281951                    0.1682995246
0.0000000971            0.2115880076                    0.1672779864
0.0000000972            0.2094642209                    0.1662506681
0.0000000972            0.2073567043                    0.1652177576
0.0000000973            0.2052653297                    0.1641794425
0.0000000974            0.2031899711                    0.1631359096
0.0000000975            0.2011305050                    0.1620873451
0.0000000976            0.1990868103                    0.1610339348
0.0000000977            0.1970587682                    0.1599758640
0.0000000978            0.1950462624                    0.1589133176
0.0000000978            0.1930491790                    0.1578464798
0.0000000979            0.1910674063                    0.1567755346
0.0000000980            0.1891008353                    0.1557006656
0.0000000981            0.1871493593                    0.1546220561
0.0000000982            0.1852128739                    0.1535398889
0.0000000983            0.1832912773                    0.1524543465
0.0000000984            0.1813844700                    0.1513656115
0.0000000985            0.1794923552                    0.1502738659
0.0000000986            0.1776148381                    0.1491792915
0.0000000986            0.1757518268                    0.1480820702
0.0000000987            0.1739032315                    0.1469823833
0.0000000988            0.1720689652                    0.1458804124
0.0000000989            0.1702489429                    0.1447763387
0.0000000990            0.1684430824                    0.1436703434
0.0000000991            0.1666513038                    0.1425626076
0.0000000992            0.1648735296                    0.1414533122
0.0000000993            0.1631096849                    0.1403426384
0.0000000994            0.1613596971                    0.1392307670
0.0000000995            0.1596234959                    0.1381178790
0.0000000996            0.1579010135                    0.1370041551
0.0000000997            0.1561921845                    0.1358897763
0.0000000998            0.1544969458                    0.1347749233
0.0000000999            0.1528152367                    0.1336597769
0.0000001000            0.1511469986                    0.1325445180
0.0000001001            0.1497613403                    0.1314302946
